id,iso,lang,text,openai/gpt4,ISO code,ISO language name,native_speakers,writing_system,language_family,region,continent,ISO639P3code,Macroarea,Family,Subfamily,Genus,script_simplified,is_indo_european,xlm-roberta-base,bert-base-uncased,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,bigscience/bloom,StabilityAI/stablelm-base-alpha-7b,google/flan-t5-base,facebook/mbart-large-50,facebook/nllb-200-distilled-600M,EleutherAI/gpt-neox-20b,Xenova/gpt-4o,Xenova/claude-tokenizer,CohereForAI/aya-101,meta-llama/Meta-Llama-3-70B,mistralai/Mixtral-8x22B-v0.1,google/gemma-7b,simbolo-ai/multilingual-partial-syllable-tokenizer,Cohere/multilingual-22-12,Cohere/Cohere-embed-multilingual-v3.0,tokenized_text
13859,my-MM,Burmese,အမေရိကန်ဒေါ်လာ စင်ကာပူဒေါ်လာ,55,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,4.0,9.0,46.0,46.0,5.0,9.0,11.0,46.0,20,32,12,55,43,26,42,9,6,"[999, 1183, 449, 347, 310, 259, 440, 924, 1183, 449, 347]"
13861,my-MM,Burmese,ကျေးဇူးပြု၍ ဒေါ်လာ နဲ့ ယန်း ကြားက ငွေကြေးလဲလှယ္မှုနှုန်း ကို ပြပေးပါ,130,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,27.0,11.0,27.0,117.0,109.0,17.0,27.0,24.0,109.0,38,72,31,130,109,63,98,22,20,"[336, 272, 1207, 326, 444, 1223, 888, 347, 736, 409, 301, 405, 263, 1153, 1109, 276, 272, 425, 421, 1172, 1186, 342, 1006, 361, 332, 364, 278]"
13870,my-MM,Burmese,ဘေ့စ်ဘောကစားရာတွင်ဘောလုံး ရိုက်သူကသတ်မှတ်ကွင်းကိုတစ်ပတ်ပြေးခြင်း ဆိုတာဘာအဓိပ္ပာယ်လဲ,164,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,35.0,5.0,35.0,142.0,127.0,7.0,35.0,30.0,127.0,49,82,29,164,120,63,122,32,31,"[352, 414, 271, 629, 1153, 375, 331, 369, 629, 427, 305, 356, 346, 1153, 726, 478, 1153, 653, 275, 380, 668, 270, 272, 391, 445, 308, 458, 1165, 853, 1158, 1186, 1158, 1150, 268, 425]"
13875,my-MM,Burmese,ဦးဝင်းမြင့် အသက်ဘယ်​လောက်လဲ,52,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,4.0,10.0,43.0,42.0,7.0,10.0,11.0,42.0,16,28,9,52,44,20,42,11,7,"[473, 1185, 267, 339, 415, 882, 1182, 268, 1210, 556, 425]"
13892,my-MM,Burmese,ကလေးနှစ်ယောက် အလုပ်ရှုပ်နေအောင် ငါ ဘာလုပ်ရမယ်ဆိုတာ ပြောပြပါ,114,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,21.0,7.0,21.0,98.0,94.0,11.0,21.0,18.0,94.0,29,60,18,114,82,50,89,18,17,"[908, 381, 531, 745, 285, 313, 293, 431, 747, 545, 366, 1162, 376, 600, 436, 270, 278]"
13914,my-MM,Burmese,ဒေါ်လာနဲ့ရူပီး ငွေလဲနှုန်းကို ငါ့ကိုပြောပြပေးလို့ရမလား,106,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,21.0,5.0,21.0,100.0,91.0,7.0,21.0,19.0,91.0,34,54,21,106,87,46,75,21,17,"[888, 347, 329, 1162, 1179, 1158, 279, 1109, 425, 1006, 275, 747, 1160, 275, 470, 270, 364, 357, 1162, 1157, 506]"
13919,my-MM,Burmese,နေရောင်ခြည် စွမ်းအင်သုံး ဥယျာဉ်ပေါက်ဈေး အကြောင်းငါ့ကိုပြောပြပါ,121,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,25.0,6.0,25.0,105.0,101.0,9.0,25.0,22.0,101.0,37,63,23,121,89,49,89,26,21,"[523, 1162, 315, 333, 266, 310, 662, 1165, 259, 635, 669, 1172, 642, 392, 953, 1295, 272, 972, 1156, 1175, 1160, 275, 470, 270, 278]"
13924,my-MM,Burmese,ရခိုင်ပြည်နယ် မှာ အကြီးဆုံးမြို့ကကဘာလဲ,74,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,5.0,14.0,67.0,61.0,7.0,14.0,14.0,61.0,20,41,12,74,61,31,56,10,12,"[305, 751, 883, 754, 265, 348, 432, 529, 1153, 1153, 458, 425]"
13935,my-MM,Burmese,ရုပ်ရှင်ရုံမျက်စိအုပ် ဘာလိုဖော်ပြလဲ,69,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,4.0,14.0,59.0,57.0,5.0,14.0,12.0,57.0,20,36,11,69,52,31,51,15,11,"[1141, 483, 710, 291, 262, 1166, 1155, 738, 545, 324, 815, 270, 425]"
13938,my-MM,Burmese,ငါ့မှာတင်ဒါပွဲအသစ်တစ်ခုခုရှိသလား,64,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,3.0,12.0,58.0,54.0,3.0,12.0,13.0,54.0,20,35,11,64,55,28,48,13,10,"[747, 1160, 302, 460, 660, 489, 588, 271, 639, 377, 316, 1163, 506]"
13957,my-MM,Burmese,ငှက်ပျောသီး တစ်လုံးကဘာနဲ့တူလဲ,57,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,4.0,15.0,52.0,46.0,5.0,15.0,14.0,46.0,20,32,13,57,52,25,42,14,13,"[446, 1168, 262, 542, 261, 860, 410, 427, 1153, 458, 329, 534, 425]"
13978,my-MM,Burmese,ဦးသိန်းစိန် ဆိုတာ ဘယ်သူလဲ,48,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,5.0,12.0,41.0,40.0,7.0,12.0,10.0,40.0,16,26,10,48,40,21,38,9,8,"[473, 423, 301, 1166, 407, 445, 308, 560, 346, 425]"
13988,my-MM,Burmese,မြန်မာနိုင်ငံ ကဘယ်မှာလဲ,45,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,7.0,4.0,7.0,38.0,38.0,5.0,7.0,8.0,38.0,11,25,7,45,36,19,35,8,5,"[790, 288, 1182, 268, 302, 425]"
14007,my-MM,Burmese,fjord ဆိုတာဘာလဲ,22,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,8.0,4.0,8.0,20.0,18.0,7.0,8.0,7.0,18.0,6,13,6,22,21,10,21,6,4,"[1148, 1246, 1309, 712, 1213, 445, 308, 458, 425]"
14010,my-MM,Burmese,ဖြူဖြူကျော်သိန်း ဘယ်အချိန်က မွေးခဲ့တာလဲ,76,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,5.0,15.0,66.0,65.0,7.0,15.0,15.0,65.0,22,42,13,76,70,34,56,14,10,"[715, 1179, 286, 1179, 682, 423, 301, 560, 935, 1153, 280, 390, 850, 425]"
14012,my-MM,Burmese,တွဒ် ဆိုတာဘာလဲ,27,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,4.0,9.0,25.0,21.0,5.0,9.0,7.0,21.0,8,16,7,27,27,13,21,8,6,"[1124, 1183, 1147, 445, 308, 458, 425]"
14014,my-MM,Burmese,ကချင်ပြည်နယ် ကဘယ်နားမှာလဲ,49,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,4.0,10.0,41.0,40.0,5.0,10.0,11.0,40.0,15,28,11,49,44,20,39,11,8,"[288, 497, 883, 288, 1182, 268, 658, 302, 425]"
14018,my-MM,Burmese,အောင်ပွဲ ဆိုတာဘာအဓိပ္ပာယ်လဲ,53,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,4.0,15.0,48.0,45.0,5.0,15.0,12.0,45.0,18,31,12,53,46,23,40,14,11,"[1081, 489, 445, 308, 458, 1165, 853, 1158, 1186, 1158, 1150, 268, 425]"
14039,my-MM,Burmese,မြန်မာရဲ့ ဘယ်ပြည်နယ်က မြောက်ဖျားအကျဆုံးလဲ,80,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,5.0,17.0,68.0,66.0,7.0,17.0,14.0,66.0,22,46,14,80,68,33,61,13,13,"[476, 402, 560, 883, 1153, 374, 296, 1055, 263, 1023, 432, 425]"
14062,my-MM,Burmese,stonehenge ကဘယ်မှာလဲ,22,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,6.0,10.0,19.0,19.0,6.0,10.0,9.0,19.0,9,16,8,22,23,11,27,10,7,"[1148, 928, 582, 1189, 1218, 722, 1220, 1189, 288, 1182, 268, 302, 425]"
14069,my-MM,Burmese,ငါ amazon ရဲ့ ရှယ်ယာဈေးနှုန်း ကို လိုအပ်တယ္,69,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,8.0,16.0,59.0,59.0,12.0,16.0,14.0,59.0,22,41,15,69,61,30,63,15,12,"[747, 1148, 1191, 1215, 1191, 1286, 582, 305, 269, 501, 268, 558, 1295, 272, 1006, 361, 714, 689, 1154, 1172, 1186]"
14073,my-MM,Burmese,i. n. r. ရဲ့ နှုန်းကဘာလဲ,36,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,10.0,14.0,32.0,31.0,14.0,14.0,14.0,31.0,15,24,16,36,34,20,40,15,11,"[1148, 1194, 1188, 1148, 1195, 1188, 1148, 1196, 1188, 305, 269, 798, 435, 1153, 458, 425]"
14078,my-MM,Burmese,ဘာမြူဒါတြိဂံဆိုတာ ဘာလဲ,43,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,4.0,13.0,42.0,37.0,5.0,13.0,13.0,37.0,14,27,10,43,43,21,32,13,11,"[545, 339, 1179, 660, 1154, 1161, 1155, 1193, 1180, 600, 545, 425]"
14087,my-MM,Burmese,မြန်မာကျပ် ငွေလဲနှုန်းက ဘာလောက်လဲ,64,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,5.0,12.0,55.0,52.0,7.0,12.0,12.0,52.0,21,33,10,64,52,29,49,14,9,"[476, 330, 281, 1109, 425, 1006, 1153, 545, 556, 425]"
14088,my-MM,Burmese,အလီဘာဘာ ရဲ့ လက်ရှိစတော့နှုန်းက ဘယ်လောက်လဲ,79,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,6.0,16.0,68.0,65.0,9.0,16.0,15.0,65.0,22,43,16,79,72,34,62,16,13,"[767, 1174, 458, 458, 305, 269, 467, 316, 1166, 322, 1006, 1153, 560, 556, 425]"
14125,my-MM,Burmese,မီမီဝင်းဖေ ရဲ့ကိုယ်ရေးရာဇဝင်ပြပါ,63,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,4.0,14.0,56.0,55.0,5.0,14.0,17.0,55.0,19,39,13,63,53,25,48,16,11,"[280, 1174, 871, 1185, 267, 1178, 1152, 305, 269, 617, 335, 331, 1207, 494, 270, 278]"
14144,my-MM,Burmese,ယူရို မှ အမေရိကန်ဒေါ်လာ,44,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,7.0,5.0,7.0,38.0,39.0,7.0,7.0,8.0,39.0,14,24,10,44,36,19,35,7,5,"[1078, 1162, 260, 814, 999, 1183, 449, 347]"
14145,my-MM,Burmese,အောင်ဆန်း မွေးနေ့ ကိုငါ့ကိုပေးပါ,62,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,5.0,13.0,56.0,52.0,7.0,13.0,11.0,52.0,15,32,12,62,45,24,45,12,9,"[1081, 940, 280, 390, 430, 361, 1156, 1175, 1160, 275, 364, 278]"
14152,my-MM,Burmese,culotte ကဘယ်လိုဘောင်းဘီအမျိုးအစားလဲ,57,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,6.0,12.0,52.0,47.0,5.0,12.0,13.0,47.0,17,31,14,57,48,23,49,16,10,"[1148, 1211, 1214, 1205, 1192, 1197, 1197, 1189, 288, 1182, 268, 324, 1182, 314, 1182, 1174, 1165, 398, 1165, 375, 425]"
14156,my-MM,Burmese,စွယ်စုံကျမ်းမှာ ရှာကြည့်ပါ,51,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,11.0,4.0,11.0,44.0,42.0,5.0,11.0,11.0,42.0,15,26,11,51,45,22,37,13,8,"[310, 438, 810, 330, 320, 302, 501, 1150, 648, 278]"
14173,my-MM,Burmese,​မောင်​မောင် တစ် ကျပ် က မြန်မာ မှာတန်ဖိုးရှိလားမရှိဘူးလား,107,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,19.0,8.0,19.0,94.0,86.0,15.0,19.0,19.0,86.0,30,54,19,107,75,45,86,17,14,"[1148, 1210, 1157, 315, 1210, 1157, 315, 410, 336, 281, 288, 476, 754, 1003, 1178, 304, 316, 506, 699, 399, 506]"
14175,my-MM,Burmese,ရှပ်အင်္ကျီ ကဘာနဲ့တူလဲ,43,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,4.0,14.0,38.0,37.0,5.0,14.0,13.0,37.0,15,28,13,43,43,21,33,15,11,"[501, 281, 1165, 553, 330, 1174, 288, 458, 329, 534, 425]"
14195,my-MM,Burmese,ငါ့အကြံပေးကို မေးကြည့်,43,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,4.0,10.0,40.0,36.0,5.0,10.0,9.0,36.0,14,22,9,43,33,17,31,11,7,"[747, 1160, 1102, 1180, 364, 275, 1088, 648]"
14203,my-MM,Burmese,ရှယ်ယာဈေး ယနေ့ ဘယ်လောက်လဲ,48,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,5.0,12.0,40.0,41.0,7.0,12.0,9.0,41.0,15,29,11,48,48,21,38,11,8,"[501, 268, 558, 1295, 272, 409, 430, 560, 556, 425]"
14205,my-MM,Burmese,တကယ်လို့ ငါက ဒီနေ့ မက်စ်ရဲ့ စတော့ရှယ်ယာတွေမှာ ရင်းနှီးမြုပ်နှံရင် ဘယ်တော့လောက်ချမ်းသာမလဲ ပီးတော့ ငါးနှစ်ကြာရင် ဘာပြန်ရမလဲ ‌‌ပြောပါ,248,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,50.0,13.0,50.0,214.0,208.0,23.0,50.0,43.0,208.0,71,136,46,247,201,108,195,45,43,"[1016, 357, 747, 1153, 393, 430, 280, 262, 271, 402, 310, 322, 285, 268, 558, 831, 305, 267, 311, 279, 339, 313, 311, 1180, 371, 560, 322, 556, 894, 397, 1157, 425, 318, 279, 322, 747, 1149, 381, 755, 371, 545, 526, 1162, 1157, 425, 1148, 1299, 1299, 470, 278]"
14207,my-MM,Burmese,ဝင်းဦး ကိုဘယ်နှစ်မှာမွေးခဲ့တာလဲ,61,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,4.0,12.0,54.0,50.0,5.0,12.0,12.0,50.0,17,35,12,61,56,25,45,14,9,"[437, 267, 370, 361, 1182, 268, 381, 302, 1157, 390, 850, 425]"
14212,my-MM,Burmese,နေရာများ ရဲ့ တည်နေရာအတိအကျကိုရှာပါ,66,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,5.0,16.0,62.0,55.0,7.0,16.0,13.0,55.0,18,35,15,66,49,29,51,14,12,"[1075, 307, 305, 269, 1085, 718, 1165, 496, 1023, 275, 1145, 278]"
14218,my-MM,Burmese,တစ်ပေမှာ ဘယ္နှလက်မ ရှိတာလဲ,50,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,11.0,5.0,11.0,44.0,43.0,7.0,11.0,11.0,43.0,17,29,10,50,45,23,41,14,9,"[410, 461, 302, 352, 1172, 1186, 311, 503, 1157, 472, 308, 425]"
14227,my-MM,Burmese,ကနေဒါ ဒေါ်လာ နဲ့ဆိုရင် ယူရို ဘယ်လောက်လဲ,74,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,7.0,15.0,63.0,64.0,11.0,15.0,13.0,64.0,22,43,15,74,70,33,59,12,10,"[288, 293, 660, 888, 347, 736, 647, 1078, 1162, 260, 560, 556, 425]"
14230,my-MM,Burmese,သက်မွန်မြင့် ရဲ့ ထိပ်ဆုံးအဆင့်သတ်မှတ်ထားသော ငါးခု ရုပ်ရှင်များ ကိုစာရင်းလုပ်ပါ,151,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,24.0,8.0,24.0,125.0,122.0,13.0,24.0,25.0,122.0,37,76,23,151,113,64,116,24,19,"[849, 1157, 358, 339, 415, 305, 269, 340, 469, 432, 1165, 1176, 415, 726, 478, 351, 367, 747, 1149, 377, 1141, 483, 307, 361, 439, 516, 366, 278]"
14263,my-MM,Burmese,အမေရိကန်ဒေါ်လာ နဲ့ ယူရို ရဲ့ ငွေလဲနှုန်းကဘယ်လောက်လဲ,98,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,7.0,16.0,84.0,85.0,11.0,16.0,16.0,85.0,33,56,21,98,88,44,76,18,13,"[999, 1183, 449, 347, 736, 1078, 1162, 260, 305, 269, 1109, 425, 1006, 1153, 1182, 268, 556, 425]"
14267,my-MM,Burmese,​ခြောက် အနှုတ် ​လေးက ဘာလဲ,44,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,6.0,12.0,40.0,35.0,9.0,12.0,10.0,35.0,14,24,10,44,36,19,39,11,8,"[1148, 1210, 333, 296, 265, 311, 355, 1148, 1210, 368, 1153, 545, 425]"
14269,my-MM,Burmese,မြန်မာကျပ် နဲ့ ယူရို ဘယ်လိုညီတယ်ဆိုတာငါ့ကိုပြောပြ,95,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,6.0,15.0,85.0,80.0,9.0,15.0,15.0,80.0,28,50,16,95,78,40,72,18,13,"[476, 330, 281, 736, 1078, 1162, 260, 987, 537, 290, 600, 1156, 1175, 1160, 275, 470, 270]"
14273,my-MM,Burmese,မြန်မာ နိုင်ငံက ဘယ်လောက် ကျယ်သလဲ,61,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,11.0,6.0,11.0,49.0,50.0,9.0,11.0,9.0,50.0,16,33,10,61,49,25,50,10,7,"[476, 513, 1153, 560, 556, 336, 268, 1163, 425]"
14285,my-MM,Burmese,ရန်ကုန် အကြောင်းငါ့ကိုပြောပါ,55,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,8.0,4.0,8.0,49.0,44.0,5.0,8.0,9.0,44.0,13,26,7,55,35,19,40,9,6,"[904, 972, 1156, 1175, 1160, 275, 470, 278]"
14291,my-MM,Burmese,ကမ္ဘာပေါ်ရှိအပင်မျိုးစုံကိုပြပါ,62,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,3.0,13.0,58.0,53.0,3.0,13.0,12.0,53.0,17,33,11,62,46,27,44,15,10,"[1002, 463, 316, 1165, 555, 398, 810, 275, 270, 278]"
14301,my-MM,Burmese,ဒီနေ့ ကိုကာကိုလာ စ​တော့ဘယ်လိုရှိလဲ,65,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,5.0,15.0,61.0,54.0,9.0,15.0,13.0,54.0,16,35,15,65,57,27,50,14,12,"[393, 430, 361, 440, 275, 347, 310, 1210, 322, 1182, 268, 324, 316, 425]"
14320,my-MM,Burmese,ဦးဝင်းမြင့် ရဲ့ ဇနီးကဘယ်သူလဲ,54,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,5.0,12.0,47.0,47.0,7.0,12.0,13.0,47.0,18,33,12,54,53,23,43,14,9,"[473, 1185, 267, 339, 415, 305, 269, 621, 797, 1153, 1182, 268, 346, 425]"
14341,my-MM,Burmese,ဒီနေ့ google ရဲ့ စတော့ရှယ်ယာ ပိတ်ဈေး,56,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,7.0,14.0,49.0,49.0,10.0,14.0,13.0,49.0,16,35,13,56,51,26,52,14,12,"[393, 430, 1148, 1220, 1192, 1192, 1220, 949, 305, 269, 310, 322, 285, 268, 558, 318, 372, 1295, 272]"
14343,my-MM,Burmese,ထူးထရိတ်ဒင်း ၏ စတော့ စျေးနှုန်းကို ဖော်ပြပါ,82,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,18.0,7.0,18.0,71.0,68.0,11.0,18.0,16.0,68.0,22,43,17,82,64,35,63,19,13,"[340, 326, 1181, 1162, 372, 1183, 267, 1148, 1208, 310, 322, 310, 963, 1006, 275, 1105, 270, 278]"
